date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:10	258/258	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:27:09%20GMT	https://betterproposals.io/proposal/img/patterns/vertical.png	C:/My%20Web%20Sites/web%20design%20proposal/betterproposals.io/proposal/img/patterns/vertical.png	(from https://betterproposals.io/2/editor/css/main.css?v=1.0.0)
22:27:10	2548/2548	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:27:10%20GMT	https://betterproposals.io/proposal/img/patterns/quote.png	C:/My%20Web%20Sites/web%20design%20proposal/betterproposals.io/proposal/img/patterns/quote.png	(from https://betterproposals.io/2/editor/css/main.css?v=1.0.0)
22:27:11	7662/7662	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:27:10%20GMT	https://betterproposals.io/proposal/img/patterns/squares.png	C:/My%20Web%20Sites/web%20design%20proposal/betterproposals.io/proposal/img/patterns/squares.png	(from https://betterproposals.io/2/editor/css/main.css?v=1.0.0)
22:27:11	22668/22668	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:27:10%20GMT	https://betterproposals.io/proposal/img/patterns/circles.png	C:/My%20Web%20Sites/web%20design%20proposal/betterproposals.io/proposal/img/patterns/circles.png	(from https://betterproposals.io/2/editor/css/main.css?v=1.0.0)
22:27:11	863/863	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:27:10%20GMT	https://betterproposals.io/proposal/img/patterns/note.png	C:/My%20Web%20Sites/web%20design%20proposal/betterproposals.io/proposal/img/patterns/note.png	(from https://betterproposals.io/2/editor/css/main.css?v=1.0.0)
22:27:11	3093/3093	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:27:10%20GMT	https://betterproposals.io/proposal/img/patterns/slanted.png	C:/My%20Web%20Sites/web%20design%20proposal/betterproposals.io/proposal/img/patterns/slanted.png	(from https://betterproposals.io/2/editor/css/main.css?v=1.0.0)
22:27:11	4133/4133	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:27:11%20GMT	https://betterproposals.io/proposal/img/patterns/downward.png	C:/My%20Web%20Sites/web%20design%20proposal/betterproposals.io/proposal/img/patterns/downward.png	(from https://betterproposals.io/2/editor/css/main.css?v=1.0.0)
22:27:12	13004/13004	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:27:11%20GMT	https://betterproposals.io/proposal/img/patterns/bunting.png	C:/My%20Web%20Sites/web%20design%20proposal/betterproposals.io/proposal/img/patterns/bunting.png	(from https://betterproposals.io/2/editor/css/main.css?v=1.0.0)
22:27:12	11224/11224	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:27:11%20GMT	https://betterproposals.io/proposal/img/patterns/curvedbunting.png	C:/My%20Web%20Sites/web%20design%20proposal/betterproposals.io/proposal/img/patterns/curvedbunting.png	(from https://betterproposals.io/2/editor/css/main.css?v=1.0.0)
22:27:12	5/5	---M--	200	added ('OK')	text/css	etag:%2261612d72-5%22	https://p.typekit.net/p.css?s=1&k=uci0kgk&ht=tk&f=175.28151.34661.34662.34665.34666.34863&a=6963403&app=typekit&e=css	C:/My%20Web%20Sites/web%20design%20proposal/p.typekit.net/peb34.css	(from https://use.typekit.net/uci0kgk.css)
22:27:13	33364/33364	---M--	200	added ('OK')	application/font-woff2	etag:%22f806d2fcac6bea1cced8320378bba8659e3a95e8%22	https://use.typekit.net/af/d45b9a/000000000000000077359577/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/d45b9a/000000000000000077359577/30/le196	(from https://use.typekit.net/uci0kgk.css)
22:27:13	34696/34696	---M--	200	added ('OK')	application/font-woff	etag:%22f806d2fcac6bea1cced8320378bba8659e3a95e8%22	https://use.typekit.net/af/d45b9a/000000000000000077359577/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/d45b9a/000000000000000077359577/30/de196	(from https://use.typekit.net/uci0kgk.css)
22:27:13	54216/54216	---M-Z	200	added ('OK')	font/opentype	etag:W/%22f806d2fcac6bea1cced8320378bba8659e3a95e8%22	https://use.typekit.net/af/d45b9a/000000000000000077359577/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/d45b9a/000000000000000077359577/30/ae196	(from https://use.typekit.net/uci0kgk.css)
22:27:14	28820/28820	---M--	200	added ('OK')	application/font-woff2	etag:%227129840ea2838eba4b55b32b49363535950f80a3%22	https://use.typekit.net/af/6684b9/00000000000000007735b405/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/6684b9/00000000000000007735b405/30/le196	(from https://use.typekit.net/uci0kgk.css)
22:27:15	28972/28972	---M--	200	added ('OK')	application/font-woff	etag:%227129840ea2838eba4b55b32b49363535950f80a3%22	https://use.typekit.net/af/6684b9/00000000000000007735b405/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/6684b9/00000000000000007735b405/30/de196	(from https://use.typekit.net/uci0kgk.css)
22:27:16	34380/34380	---M-Z	200	added ('OK')	font/opentype	etag:W/%227129840ea2838eba4b55b32b49363535950f80a3%22	https://use.typekit.net/af/6684b9/00000000000000007735b405/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/6684b9/00000000000000007735b405/30/ae196	(from https://use.typekit.net/uci0kgk.css)
22:27:16	47452/47452	---M--	200	added ('OK')	application/font-woff2	etag:%22980952d6bbfd07054f80d838f31cc83d9a19c7bb%22	https://use.typekit.net/af/272149/00000000000000007735adb1/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/272149/00000000000000007735adb1/30/l3eab	(from https://use.typekit.net/uci0kgk.css)
22:27:17	49584/49584	---M--	200	added ('OK')	application/font-woff	etag:%22980952d6bbfd07054f80d838f31cc83d9a19c7bb%22	https://use.typekit.net/af/272149/00000000000000007735adb1/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/272149/00000000000000007735adb1/30/d3eab	(from https://use.typekit.net/uci0kgk.css)
22:27:17	91356/91356	---M-Z	200	added ('OK')	font/opentype	etag:W/%22980952d6bbfd07054f80d838f31cc83d9a19c7bb%22	https://use.typekit.net/af/272149/00000000000000007735adb1/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/272149/00000000000000007735adb1/30/a3eab	(from https://use.typekit.net/uci0kgk.css)
22:27:17	48024/48024	---M--	200	added ('OK')	application/font-woff2	etag:%22f5230668abe522872f628eb189182a6a99770990%22	https://use.typekit.net/af/6bc5ed/00000000000000007735adb4/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/6bc5ed/00000000000000007735adb4/30/laaa3	(from https://use.typekit.net/uci0kgk.css)
22:27:19	50708/50708	---M--	200	added ('OK')	application/font-woff	etag:%22f5230668abe522872f628eb189182a6a99770990%22	https://use.typekit.net/af/6bc5ed/00000000000000007735adb4/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/6bc5ed/00000000000000007735adb4/30/daaa3	(from https://use.typekit.net/uci0kgk.css)
22:27:19	50652/50652	---M--	200	added ('OK')	application/font-woff2	etag:%22c908ce83dcc029f47b7d3d0c4fdcec354dd6d4a0%22	https://use.typekit.net/af/f9d419/00000000000000007735adbb/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i5&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/f9d419/00000000000000007735adbb/30/laf99	(from https://use.typekit.net/uci0kgk.css)
22:27:20	89608/89608	---M-Z	200	added ('OK')	font/opentype	etag:W/%22f5230668abe522872f628eb189182a6a99770990%22	https://use.typekit.net/af/6bc5ed/00000000000000007735adb4/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/6bc5ed/00000000000000007735adb4/30/aaaa3	(from https://use.typekit.net/uci0kgk.css)
22:27:21	53272/53272	---M--	200	added ('OK')	application/font-woff	etag:%22c908ce83dcc029f47b7d3d0c4fdcec354dd6d4a0%22	https://use.typekit.net/af/f9d419/00000000000000007735adbb/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i5&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/f9d419/00000000000000007735adbb/30/daf99	(from https://use.typekit.net/uci0kgk.css)
22:27:22	92544/92544	---M-Z	200	added ('OK')	font/opentype	etag:W/%22c908ce83dcc029f47b7d3d0c4fdcec354dd6d4a0%22	https://use.typekit.net/af/f9d419/00000000000000007735adbb/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i5&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/f9d419/00000000000000007735adbb/30/aaf99	(from https://use.typekit.net/uci0kgk.css)
22:27:22	47684/47684	---M--	200	added ('OK')	application/font-woff2	etag:%222cbc4001467d9c7f751cea727aa49de9af6546aa%22	https://use.typekit.net/af/165087/00000000000000007735adc0/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/165087/00000000000000007735adc0/30/le003	(from https://use.typekit.net/uci0kgk.css)
22:27:22	50248/50248	---M--	200	added ('OK')	application/font-woff	etag:%222cbc4001467d9c7f751cea727aa49de9af6546aa%22	https://use.typekit.net/af/165087/00000000000000007735adc0/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/165087/00000000000000007735adc0/30/de003	(from https://use.typekit.net/uci0kgk.css)
22:27:23	29368/29368	---M--	200	added ('OK')	application/font-woff2	etag:%2242dbd39c50576b289083a7bab181f7cabca922bd%22	https://use.typekit.net/af/f350ae/00000000000000003b9b011d/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/f350ae/00000000000000003b9b011d/27/le196	(from https://use.typekit.net/uci0kgk.css)
22:27:23	92080/92080	---M-Z	200	added ('OK')	font/opentype	etag:W/%222cbc4001467d9c7f751cea727aa49de9af6546aa%22	https://use.typekit.net/af/165087/00000000000000007735adc0/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/165087/00000000000000007735adc0/30/ae003	(from https://use.typekit.net/uci0kgk.css)
22:27:24	35112/35112	---M--	200	added ('OK')	application/font-woff	etag:%2242dbd39c50576b289083a7bab181f7cabca922bd%22	https://use.typekit.net/af/f350ae/00000000000000003b9b011d/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/f350ae/00000000000000003b9b011d/27/de196	(from https://use.typekit.net/uci0kgk.css)
22:27:25	70416/70416	---M-Z	200	added ('OK')	font/opentype	etag:W/%2242dbd39c50576b289083a7bab181f7cabca922bd%22	https://use.typekit.net/af/f350ae/00000000000000003b9b011d/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/web%20design%20proposal/use.typekit.net/af/f350ae/00000000000000003b9b011d/27/ae196	(from https://use.typekit.net/uci0kgk.css)
22:27:25	1/1	---M--	200	added ('OK')	text/plain	etag:%2262bcc1fb-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/uci0kgk.css)
